id,lat,lng,artdtsch,gattungdeutsch,strname,hausnr,standortnr,pflanzjahr,standalter,bezirk,wassermenge,wassersumme,anzahlG
_74gb8jngl,13.3785,52.47694,Baum-Hasel,HASEL,Manfred-von-Richthofen-Straße,95,2930,2013,6,Tempelhof-Schöneberg,50,160,8
_75bm1lttr,13.46915,52.51242,Kaiser-Linde,LINDE,Scharnweberstraße,51,SCHARNWE,2015,4,Friedrichshain-Kreuzberg,10,235,7
_75c2destu,13.43415,52.49967,Robinie,ROBINIE,Skalitzer Straße,unbekannte Nummer,04193,1988,31,Friedrichshain-Kreuzberg,25,25,1
_75dow2jc8,13.26183,52.51784,Amerikanische Rot-Eiche,EICHE,Eichenallee,55A,01085,1985,34,Charlottenburg-Wilmersdorf,50,50,1
_75iwxjm1k,13.40289,52.48963,Baum-Hasel,HASEL,Gneisenaustraße,unbekannte Nummer,01588,1968,51,Friedrichshain-Kreuzberg,25,125,5
_75xoiix9c,13.43147,52.49018,Winter-Linde,LINDE,Nansenstraße,14,3173,1998,21,Neukölln,25,35,2
_76mjhy3tn,13.43948,52.44927,Winter-Linde,LINDE,Alt-Britz,50,72,1900,119,Neukölln,10,10,1
_76n6oee1n,13.33443,52.4906,Silber-Linde,LINDE,Güntzelstraße,64,01740,1965,54,Charlottenburg-Wilmersdorf,25,25,1
_772cibo46,13.42292,52.5217,Baum-Hasel,HASEL,Berolinastraße,7,168900,1970,49,Mitte,50,50,1
_773to6zt4,13.40476,52.50867,Spitz-Ahorn,AHORN,Seydelstraße,16,193100,1998,21,Mitte,10,10,1
_775vesv1s,13.33296,52.48966,Silber-Linde 'Szeleste',LINDE,Prinzregentenstraße,11,03545,2017,2,Charlottenburg-Wilmersdorf,25,100,3
_7792p8m6i,13.25167,52.45021,Sand-Birke,BIRKE,Argentinische Allee,131,000331,1989,30,Steglitz-Zehlendorf,10,10,1
_77gbk33j1,13.33755,52.48688,Echter Rotdorn,WEIßDORN,Bozener Straße,7,17895,2017,2,Tempelhof-Schöneberg,25,75,2
_77gcmseep,13.40011,52.58712,Winter-Linde 'Greenspire',LINDE,Uhlandstraße,unbekannte Nummer,43365,2016,3,Pankow,10,185,6
_77mdf9jk4,13.41787,52.56337,Winter-Linde 'Greenspire',LINDE,Binzstraße,unbekannte Nummer,40333,2015,4,Pankow,10,10,1
_782lhbc7z,13.29946,52.47154,Apfel-Dorn,WEIßDORN,Sylter Straße,9,04394,2001,18,Charlottenburg-Wilmersdorf,50,525,12
_786fe60pl,13.44322,52.48663,Winter-Linde 'Greenspire',LINDE,Bouchéstraße,52,6088,2008,11,Neukölln,10,10,1
_78u4x7z3g,13.42251,52.5479,Ahornblättrige Platane,PLATANE,Wichertstraße,unbekannte Nummer,43547,1938,81,Pankow,50,275,6
_78v7no59t,13.47167,52.51095,Apfel-Dorn,WEIßDORN,Jessnerstraße,35,JESSNERS,2016,3,Friedrichshain-Kreuzberg,5,25,4
_78wy51f7z,13.43177,52.48432,Winter-Linde,LINDE,Donaustraße,120,1000,1960,59,Neukölln,50,50,1
_797pcdub5,13.33281,52.52891,Säulen-Weiss-Dorn,WEIßDORN,Waldenserstraße,13,220920,2013,6,Mitte,25,35,2
_79d3cmc9k,13.431,52.48458,Winter-Linde,LINDE,Donaustraße,8,1000,1955,64,Neukölln,50,150,3
_79fpbm1gg,13.32682,52.52888,Winter-Linde,LINDE,Rostocker Straße,7,223620,2003,16,Mitte,50,50,1
_79v1sjabx,13.31208,52.5088,Kaiser-Linde,LINDE,Goethestraße,57,01605,1986,33,Charlottenburg-Wilmersdorf,25,50,2
_7a0ghcdxs,13.37897,52.53671,Baum-Hasel,HASEL,Wöhlertstraße,9,197200,2006,13,Mitte,10,15,2
_7a0rnr9zm,13.34988,52.47966,Blutpflaume,undefined,Gustav-Freytag-Straße,5,17872,1968,51,Tempelhof-Schöneberg,10,10,1
_7a887v3zx,13.42305,52.50043,Winter-Linde,LINDE,Heinrichplatz,unbekannte Nummer,06999,2008,11,Friedrichshain-Kreuzberg,25,105,6
_7afwxuue6,13.36115,52.50242,Echter Rotdorn,WEIßDORN,Kluckstraße,33,243000,1997,22,Mitte,50,50,1
_7al2tkhmu,13.36089,52.50155,Holländische Linde,LINDE,Pohlstraße,87,219620,1955,64,Mitte,25,125,4
_7axkvnqcx,13.52872,52.48196,Silber-Linde,LINDE,Drachenfelsstraße,"H.Nr,5",31SB07,2004,15,Lichtenberg,25,325,11
_7b38v7xf8,13.33576,52.52145,Baum-Hasel,HASEL,Elberfelder Straße,19,221420,1990,29,Mitte,10,10,1
_7b73o5xcc,13.33688,52.42698,Sommer-Linde,LINDE,Frobenstraße,18,001420,1988,31,Steglitz-Zehlendorf,50,50,1
_7bnp9fzcp,13.49846,52.50277,"Berg-Ahorn, Weiss-Ahorn",AHORN,Marie-Curie-Allee,unbekannte Nummer,24SB29,1982,37,Lichtenberg,5,5,1
_7bp3a4ax9,13.43571,52.59705,Winter-Linde 'Merkur',LINDE,Nizzastraße,unbekannte Nummer,10873,2017,2,Pankow,10,130,7
_7bq8bzfv9,13.43201,52.50172,Chinesische Wild-Birne,BIRNE,Eisenbahnstraße,3,01107,2017,2,Friedrichshain-Kreuzberg,50,600,12
_7brrzpwx2,13.46654,52.55082,Ahornblättrige Platane,PLATANE,Indira-Gandhi-Straße,unbekannte Nummer,41774,1994,25,Pankow,25,25,1
_7buctlr92,13.43348,52.53483,Birne,BIRNE,Dietrich-Bonhoeffer-Straße,unbekannte Nummer,43605,2000,19,Pankow,10,45,3
_7bv6x8uxt,13.46316,52.52764,Spitz-Ahorn,AHORN,Erich-Kuttner-Straße,unbekannte Nummer,19SB10,1984,35,Lichtenberg,50,200,4
_7cudhx3mq,13.44778,52.49292,Ahornblättrige Platane,PLATANE,Kiefholzstraße,unbekannte Nummer,10294,2019,0,Treptow-Köpenick,5,30,5
_7dgq9chd0,13.29347,52.49477,Spitz-Ahorn,AHORN,Seesener Straße,41,04118,1975,44,Charlottenburg-Wilmersdorf,25,50,2
_7dlulwt3v,13.47033,52.5155,Baum-Hasel,HASEL,Rigaer Straße,unbekannte Nummer,RIGAER,1999,20,Friedrichshain-Kreuzberg,10,10,1
_7dmzuffhs,13.45053,52.51416,Spitz-Ahorn,AHORN,Kadiner Straße,unbekannte Nummer,KADINER,1975,44,Friedrichshain-Kreuzberg,25,25,1
_7ehcdy845,13.41973,52.48756,Spitz-Ahorn 'Royal Red',AHORN,Hasenheide,unbekannte Nummer,01851,2008,11,Friedrichshain-Kreuzberg,25,75,3
_7elj867s7,13.26837,52.51013,Rotblühende Rosskastanie,ROSSKASTANIE,Kastanienallee,23,02345,2003,16,Charlottenburg-Wilmersdorf,25,25,1
_7exgzewmo,13.4347,52.48551,Holländische Linde,LINDE,Weichselstraße,15,4755,1983,36,Neukölln,5,55,8
_7f4uksahg,13.51718,52.46332,Winter-Linde,LINDE,Kilianistraße,unbekannte Nummer,090214,1968,51,Treptow-Köpenick,25,25,1
_7f62s4eif,13.45938,52.54701,Sommer-Linde,LINDE,Gounodstraße,unbekannte Nummer,41056,1941,78,Pankow,50,100,2
_7fad4lmdc,13.4429,52.47266,Kleinkronige Winter-Linde,LINDE,Kirchhofstraße,42,2412,1986,33,Neukölln,25,25,1
_7fbdmmi37,13.4536,52.50905,Amerikanische Linde,LINDE,Libauer Straße,unbekannte Nummer,LIBAUER,1989,30,Friedrichshain-Kreuzberg,5,5,1
_7fhcvv410,13.43169,52.51481,Kaiser-Linde,LINDE,Andreasstraße,unbekannte Nummer,ANDREASS,2010,9,Friedrichshain-Kreuzberg,50,150,3
_7fv21pij9,13.45473,52.52335,Kaiser-Linde,LINDE,Straßmannstraße,50,STRAßMAN,2011,8,Friedrichshain-Kreuzberg,25,25,1
_7g4ia3wi2,13.44417,52.48683,Kanadischer Weißdorn 'Toba',WEIßDORN,Elbingeroder Weg,7,1122,2016,3,Neukölln,25,100,3
_7g55lnskf,13.37093,52.54201,Kleinkronige Winter-Linde,LINDE,Schönwalder Straße,16,364400,2010,9,Mitte,50,150,3
_7g63ul30g,13.36253,52.48056,Echte Mehlbeere,MEHLBEERE,Gustav-Müller-Straße,34,17682,1991,28,Tempelhof-Schöneberg,10,10,1
_7gbpjo6fh,13.37976,52.49504,Linde,LINDE,Möckernstraße,unbekannte Nummer,03096,1951,68,Friedrichshain-Kreuzberg,50,50,1
_7gcyqoi7q,13.30521,52.49635,Spitz-Ahorn,AHORN,Eisenzahnstraße,58,01110,1986,33,Charlottenburg-Wilmersdorf,25,25,1
_7gi1vaex8,13.46613,52.51727,Chinesische Wild-Birne,BIRNE,Schreinerstraße,unbekannte Nummer,SCHREIN,1999,20,Friedrichshain-Kreuzberg,10,20,2
_7gk6d2zk0,13.46656,52.51708,Chinesische Wild-Birne,BIRNE,Schreinerstraße,unbekannte Nummer,SCHREIN,1999,20,Friedrichshain-Kreuzberg,10,20,2
_7gqhuzlxo,13.32506,52.47346,Sommer-Linde,LINDE,Taunusstraße,27,17744,1970,49,Tempelhof-Schöneberg,25,300,9
_7gqwa3gsf,13.33323,52.47342,Gemeine Rosskastanie,ROSSKASTANIE,Albestraße,30,17633,1992,27,Tempelhof-Schöneberg,25,25,1
_7gthw4p1d,13.41486,52.53102,Linde,LINDE,Straßburger Straße,unbekannte Nummer,42802,1998,21,Pankow,25,100,4
_7gw2nz91h,13.40313,52.49197,Linde,LINDE,Blücherstraße,unbekannte Nummer,00613,1959,60,Friedrichshain-Kreuzberg,50,50,1
_7gwv8wxla,13.4309,52.50092,Felsenbirne,FELSENBIRNE,Lausitzer Platz,unbekannte Nummer,07050,1997,22,Friedrichshain-Kreuzberg,50,50,1
_7h6mkmgev,13.33421,52.57344,Echter Rotdorn,WEIßDORN,Kienhorststraße,4,02395,1980,39,Reinickendorf,10,10,1
_7hbkau2zg,13.42335,52.46957,Winter-Linde,LINDE,Warthestraße,46,4728,1980,39,Neukölln,5,25,3
_7hj3b8bvy,13.30126,52.5141,Winter-Linde,LINDE,Kaiser-Friedrich-Straße,86,02288,1985,34,Charlottenburg-Wilmersdorf,50,100,2
_7i8h39ms7,13.22871,52.51068,Eschen-Ahorn,AHORN,Sarkauer Allee,unbekannte Nummer,03894,1990,29,Charlottenburg-Wilmersdorf,50,50,1
_7iczv94tn,13.38284,52.49388,Rot-/Weißdorn,WEIßDORN,Hornstraße,unbekannte Nummer,02089,2001,18,Friedrichshain-Kreuzberg,50,300,6
_7il7x7k1b,13.36553,52.49639,Sommer-Linde,LINDE,Bülowstraße,38,17894,1978,41,Tempelhof-Schöneberg,10,35,2
_7ilr6dg44,13.19949,52.54649,Winter-Linde,LINDE,Falkenhagener Straße,20,01226-Str,1952,67,Spandau,10,85,4
_7iqktsoau,13.38057,52.50078,"Berg-Ahorn, Weiss-Ahorn",AHORN,unbekannte Straße,unbekannte Nummer,00063,1996,23,Friedrichshain-Kreuzberg,5,55,2
_7j6bk5yhd,13.46569,52.51817,Scheinakazie 'Bessoniana',ROBINIE,unbekannte Straße,unbekannte Nummer,60114,1995,24,Friedrichshain-Kreuzberg,10,235,6
_7jg29ijtz,13.33253,52.47135,Sand-Birke,BIRKE,Renée-Sintenis-Platz,33,17776,2000,19,Tempelhof-Schöneberg,50,50,1
_7ji15r3ki,13.35046,52.44569,Sommer-Linde,LINDE,Buhrowstraße,ggü 12,000803,1965,54,Steglitz-Zehlendorf,5,35,4
_7k19mx92u,13.37869,52.45888,Krim-Linde,LINDE,Friedrich-Franz-Straße,15,1388,1922,97,Tempelhof-Schöneberg,10,30,3
_7kdvzdyf7,13.43633,52.51828,Amerikanische Rot-Eiche,EICHE,unbekannte Straße,unbekannte Nummer,60355,1992,27,Friedrichshain-Kreuzberg,50,50,1
_7km0qc3w6,13.42256,52.54796,Holländische Linde,LINDE,Wichertstraße,unbekannte Nummer,43547,1994,25,Pankow,50,275,6
_7l0gfm02g,13.43971,52.49852,Winter-Linde,LINDE,Oppelner Straße,unbekannte Nummer,03322,1960,59,Friedrichshain-Kreuzberg,10,45,3
_7l40txckq,13.41691,52.50117,Kleinkronige Winter-Linde,LINDE,Dresdener Straße,unbekannte Nummer,06096,2009,10,Friedrichshain-Kreuzberg,50,50,1
_7l6ja74n9,13.34114,52.46377,Rotblühende Rosskastanie,ROSSKASTANIE,Poschingerstraße,1,003506,1987,32,Steglitz-Zehlendorf,50,50,1
_7l9tscut1,13.29121,52.43927,Sommer-Linde,LINDE,Köhlerstraße,39,002499,1950,69,Steglitz-Zehlendorf,25,25,1
_7lfiw7o16,13.49687,52.57073,Holländische Linde,LINDE,Zingster Straße,unbekannte Nummer,09SB12,1989,30,Lichtenberg,25,50,2
_7liz4r5l0,13.46305,52.51865,Scheinakazie 'Bessoniana',ROBINIE,unbekannte Straße,unbekannte Nummer,60114,1995,24,Friedrichshain-Kreuzberg,50,300,6
_7ln9ixucs,13.33039,52.45622,Holländische Linde,LINDE,Südendstraße,54,004377,1940,79,Steglitz-Zehlendorf,10,55,4
_7lniujibx,13.41462,52.5039,Linde,LINDE,Sebastianstraße,88,16252,2015,4,Friedrichshain-Kreuzberg,50,100,2
_7lus9zl7r,13.30491,52.49398,Säulenförmiger Spitz-Ahorn,AHORN,Eisenzahnstraße,50,01110,2010,9,Charlottenburg-Wilmersdorf,25,125,3
_7lwly4w6w,13.43633,52.49089,Winter-Linde,LINDE,Maybachufer,48,3021,1960,59,Neukölln,50,75,2
_7lzmf6fp6,13.32042,52.48021,Winter-Linde 'Greenspire',LINDE,Blissestraße,53,00610,2012,7,Charlottenburg-Wilmersdorf,10,60,6
_7m9383jeg,13.35248,52.52932,Spitz-Ahorn,AHORN,Birkenstraße,75,222430,1965,54,Mitte,25,25,1
_7mahv8j8x,13.46979,52.51741,Scheinakazie 'Bessoniana',ROBINIE,unbekannte Straße,unbekannte Nummer,60114,1995,24,Friedrichshain-Kreuzberg,10,160,4
_7mc37i9q1,13.37673,52.45758,Winter-Linde,LINDE,Burgemeisterstraße,61,814,1994,25,Tempelhof-Schöneberg,50,50,1
_7mfbp0prb,13.39292,52.55332,Chinesische Wild-Birne,BIRNE,Laböer Straße,14,30634,1999,20,Mitte,10,10,1
_7micg7ip0,13.4656,52.52717,"Berg-Ahorn, Weiss-Ahorn",AHORN,Erich-Kuttner-Straße,unbekannte Nummer,19SB10,1992,27,Lichtenberg,10,140,6
_7mit7fppm,13.44786,52.48108,Ulme,ULME,Roseggerstraße,21,3778,1930,89,Neukölln,25,75,2
_7n6lfu16p,13.25351,52.45172,Sand-Birke,BIRKE,Hochsitzweg,177,2022,1992,27,Steglitz-Zehlendorf,25,365,10
_7nb58i837,13.32218,52.46384,Gewöhnliche Esche,ESCHE,Treitschkestraße,ggü 8-9,4536,1945,74,Steglitz-Zehlendorf,10,10,1
_7ndnobhq5,13.41025,52.54254,Hybrid-Pappel,PAPPEL,unbekannte Straße,unbekannte Nummer,70553,1967,52,Pankow,50,150,3
_7npk7so2h,13.32487,52.46939,Kaiser-Linde,LINDE,Goßlerstraße,21,17680,1981,38,Tempelhof-Schöneberg,50,50,1
_7nr76hd63,13.45926,52.501,Dreidorniger Lederhülsenbaum,GLEDITSCHIE,Corinthstraße,20,CORINTHS,2010,9,Friedrichshain-Kreuzberg,10,35,2
_7oe9jbxee,13.27871,52.59064,Winter-Linde,LINDE,unbekannte Straße,unbekannte Nummer,00732,1986,33,Reinickendorf,50,50,1
_7okzdq9lr,13.47091,52.52918,"Berg-Ahorn, Weiss-Ahorn",AHORN,unbekannte Straße,unbekannte Nummer,19SB07,2008,11,Lichtenberg,25,25,1
_7owhxmlna,13.43179,52.50139,Baum-Hasel,HASEL,Muskauer Straße,unbekannte Nummer,03161,1995,24,Friedrichshain-Kreuzberg,50,50,1
_7p2xgtmm9,13.40338,52.5339,Spitz-Ahorn,AHORN,Veteranenstraße,14,195400,1985,34,Mitte,25,330,15
_7p3wuln7r,13.34978,52.50107,Silber-Linde,LINDE,Courbièrestraße,8,17900,1997,22,Tempelhof-Schöneberg,25,45,3
_7perpfeq2,13.39699,52.56667,Kaiser-Linde,LINDE,Wollankstraße,unbekannte Nummer,16934,2011,8,Pankow,10,115,5
_7ph0jl7t9,13.3817,52.49415,Sommer-Linde,LINDE,unbekannte Straße,unbekannte Nummer,50086,1983,36,Friedrichshain-Kreuzberg,50,50,1
_7ppv6rcep,13.30644,52.51652,Fächerblattbaum,GINKGO,Richard-Wagner-Straße,51,03697,1984,35,Charlottenburg-Wilmersdorf,25,150,5
_7psiug4ig,13.36902,52.48834,Sommer-Linde,LINDE,Hochkirchstraße,21,17678,1970,49,Tempelhof-Schöneberg,50,1040,57
_7q0p6erg2,13.45924,52.54698,Winter-Linde 'Greenspire',LINDE,Gounodstraße,unbekannte Nummer,41056,2013,6,Pankow,50,150,3
_7q1drbyel,13.33931,52.49142,Krim-Linde,LINDE,Landshuter Straße,27,17854,1988,31,Tempelhof-Schöneberg,50,1250,25
_7rj5stioz,13.30334,52.51548,Birken-Pappel,PAPPEL,Haubachstraße,25,01860,1990,29,Charlottenburg-Wilmersdorf,25,25,1
_7rj772af8,13.43105,52.42058,Linde,LINDE,unbekannte Straße,unbekannte Nummer,211.570,,undefined,Neukölln,50,125,3
_7rujflnj1,13.44275,52.53273,Spitz-Ahorn,AHORN,Kniprodestraße,unbekannte Nummer,05738,1990,29,Pankow,10,10,1
_7s767qbym,13.45972,52.5174,Baum-Hasel,HASEL,Rigaer Straße,unbekannte Nummer,RIGAER,1999,20,Friedrichshain-Kreuzberg,50,200,4
_7slrgjyd5,13.1935,52.52217,Spitz-Ahorn,AHORN,Sprengelstraße,3,04267-Str,1975,44,Spandau,50,50,1
_7sq50gitl,13.41336,52.49035,"Sommer-Eiche, Stiel-Eiche",EICHE,Fichtestraße,unbekannte Nummer,01270,1955,64,Friedrichshain-Kreuzberg,50,150,3
_7tfi010bv,13.34997,52.50067,Silber-Linde,LINDE,Courbièrestraße,10,17900,2002,17,Tempelhof-Schöneberg,50,100,2
_7tixqqoeh,13.49358,52.52042,Feld-Ahorn,AHORN,Bornitzstraße,92,21SB05,1997,22,Lichtenberg,50,350,7
_7tn3gexm5,13.46944,52.5124,Kaiser-Linde,LINDE,Scharnweberstraße,52,SCHARNWE,2015,4,Friedrichshain-Kreuzberg,25,250,7
_7tskie10i,13.37953,52.46247,Kaiser-Linde,LINDE,Friedrich-Franz-Straße,47,1388,2008,11,Tempelhof-Schöneberg,25,25,1
_7u1l1isgn,13.40354,52.49171,Linde,LINDE,Blücherstraße,unbekannte Nummer,00613,1977,42,Friedrichshain-Kreuzberg,50,50,1
_7uem51mgz,13.43241,52.47045,Winter-Linde,LINDE,Altenbraker Straße,19,79,1986,33,Neukölln,10,120,11
_7umq44e9i,13.38625,52.48706,Südlicher Zürgelbaum,ZÜRGELBAUM,Mehringdamm,unbekannte Nummer,03026,1951,68,Friedrichshain-Kreuzberg,50,50,1
_7uulx3b1s,13.40178,52.49281,Linde,LINDE,Blücherstraße,unbekannte Nummer,00613,1961,58,Friedrichshain-Kreuzberg,10,10,1
_7v5qjqq1i,13.31523,52.4685,Silber-Linde,LINDE,Ludwig-Barnay-Platz,1,07062,1965,54,Charlottenburg-Wilmersdorf,25,25,1
_7v9p51mr0,13.26186,52.51055,Blumen-Esche,ESCHE,Länderallee,13,02675,1995,24,Charlottenburg-Wilmersdorf,10,10,1
_7w1ravbsv,13.32411,52.47586,Spitz-Ahorn,AHORN,Stubenrauchstraße,35,17819,1990,29,Tempelhof-Schöneberg,50,810,17
_7w6w3c309,13.4616,52.51707,Baum-Hasel,HASEL,Rigaer Straße,unbekannte Nummer,RIGAER,1999,20,Friedrichshain-Kreuzberg,10,35,2
_7w77qsvqf,13.34601,52.47089,Japanische Zierkirsche 'Kanzan',undefined,Vorarlberger Damm,13,17738,2011,8,Tempelhof-Schöneberg,25,35,2
_7x93k3nmx,13.40724,52.56564,Baum-Hasel,HASEL,Florastraße,unbekannte Nummer,40849,1984,35,Pankow,25,25,1
_7xg773nlp,13.57497,52.4448,Apfel-Dorn,WEIßDORN,Grünstraße,unbekannte Nummer,101134,2002,17,Treptow-Köpenick,10,10,1
_7xhfxn81b,13.42707,52.54981,Spitz-Ahorn,AHORN,Kuglerstraße,unbekannte Nummer,41673,2003,16,Pankow,25,25,1
_7xvl4r3j3,13.44982,52.44846,"Berg-Ahorn, Weiss-Ahorn",AHORN,Fritz-Reuter-Allee,46,1414,2012,7,Neukölln,25,25,1
_7xym46ye9,13.44765,52.52817,"Berg-Ahorn, Weiss-Ahorn",AHORN,Cotheniusstraße,unbekannte Nummer,40530,1995,24,Pankow,10,10,1
_7yem10sfi,13.31054,52.5021,Winter-Linde 'Greenspire',LINDE,Sybelstraße,7,04392,2008,11,Charlottenburg-Wilmersdorf,25,305,8
_7yg1rt2ge,13.45585,52.50944,Kaiser-Linde,LINDE,Simon-Dach-Straße,unbekannte Nummer,SIMON-DA,2007,12,Friedrichshain-Kreuzberg,50,50,1
_7yicjllp6,13.42517,52.49244,Linde,LINDE,Sanderstraße,23,,2009,10,Neukölln,10,10,1
_7ypv3ou0y,13.42084,52.5682,Winter-Linde 'Greenspire',LINDE,Miltenberger Weg,unbekannte Nummer,41967,2018,1,Pankow,5,5,1
_7zm39j6sq,13.41531,52.5722,Winter-Linde,LINDE,Damerowstraße,unbekannte Nummer,40546,1984,35,Pankow,50,50,1
_7zn4mxu42,13.41811,52.55078,Amerikanische Linde,LINDE,Greifenhagener Straße,unbekannte Nummer,41076,1983,36,Pankow,25,25,1
_7zuai6rcy,13.32785,52.44772,Fächerblattbaum,GINKGO,Gravelottestraße,9,001670,2010,9,Steglitz-Zehlendorf,50,50,1
_801knv5ht,13.38934,52.58687,Kaiser-Linde,LINDE,Friedrich-Engels-Straße,unbekannte Nummer,40899,2014,5,Pankow,25,25,1
_8129i4ew8,13.41002,52.5485,Winter-Linde,LINDE,Rhinower Straße,unbekannte Nummer,42401,1983,36,Pankow,50,100,2
_816qu9b6m,13.30064,52.50302,Winter-Linde,LINDE,Droysenstraße,1,01028,1953,66,Charlottenburg-Wilmersdorf,50,200,4
_81ww98777,13.29621,52.48816,Sommer-Linde,LINDE,Charlottenbrunner Straße,5A,00854,1966,53,Charlottenburg-Wilmersdorf,25,125,3
_81yc27342,13.52281,52.56507,Amerikanische Rot-Eiche,EICHE,Randowstraße,unbekannte Nummer,04SB05,2002,17,Lichtenberg,50,125,3
_82p10fyj5,13.42567,52.57982,Kirsche,undefined,Vesaliusstraße,unbekannte Nummer,43404,1984,35,Pankow,25,25,1
_83dei0jre,13.36612,52.42517,Sand-Birke,BIRKE,Friedrichrodaer Straße,65b,001395,1960,59,Steglitz-Zehlendorf,10,10,1
_83srrr6gn,13.32498,52.47002,Gemeine Rosskastanie,ROSSKASTANIE,Stubenrauchstraße,10,17819,1950,69,Tempelhof-Schöneberg,10,70,3
_8467r02ny,13.3532,52.5217,Spitz-Ahorn,AHORN,Spenerstraße,28,225120,1990,29,Mitte,25,100,3
_8482cqnuq,13.36317,52.4953,Japanischer Schnurbaum,undefined,Steinmetzstraße,59,17812,2002,17,Tempelhof-Schöneberg,5,55,3
_84au4fyu7,13.53022,52.48859,Kleinkronige Winter-Linde,LINDE,Köpenicker Allee,unbekannte Nummer,31SB17,2014,5,Lichtenberg,25,50,2
_84k133dei,13.29794,52.49495,Robinie,ROBINIE,Schweidnitzer Straße,17,04082,1978,41,Charlottenburg-Wilmersdorf,10,20,2
_84paffe9j,13.49041,52.51225,Winter-Linde,LINDE,Frankfurter Allee,unbekannte Nummer,22SB04,2001,18,Lichtenberg,5,5,1
_84ub2a1gz,13.26015,52.51548,Ahornblättrige Platane,PLATANE,Preußenallee,38,03525,1979,40,Charlottenburg-Wilmersdorf,50,50,1
_84vw41wjo,13.3915,52.50211,Pyramiden-Eiche,EICHE,E.T.A.-Hoffmann-Promenade,unbekannte Nummer,06036,1980,39,Friedrichshain-Kreuzberg,50,50,1
_855bi0601,13.42664,52.5272,Kaiser-Linde,LINDE,unbekannte Straße,unbekannte Nummer,FRIED,2008,11,Friedrichshain-Kreuzberg,25,75,3
_85b2atltq,13.32009,52.5053,Kaiser-Linde,LINDE,Bleibtreustraße,49,00607,1986,33,Charlottenburg-Wilmersdorf,50,50,1
_85bzzjxzz,13.46467,52.51835,Pflaumenblättriger Weiss-Dorn,WEIßDORN,unbekannte Straße,unbekannte Nummer,60114,2013,6,Friedrichshain-Kreuzberg,25,295,9
_85cku2qjl,13.48113,52.49929,Schwarz-Pappel,PAPPEL,Schlichtallee,unbekannte Nummer,29SB16,1924,95,Lichtenberg,50,150,4
_85n28hz50,13.34239,52.48775,Sommer-Linde,LINDE,Apostel-Paulus-Straße,16,17909,1986,33,Tempelhof-Schöneberg,25,820,29
_85nlvrex9,13.43069,52.42082,Buche,BUCHE,unbekannte Straße,unbekannte Nummer,211.570,,undefined,Neukölln,50,125,3
_865abfmys,13.43805,52.54386,"Süss-Kirsche,Vogel-Kirsche",undefined,Naugarder Straße,unbekannte Nummer,42051,1980,39,Pankow,50,50,1
_86i75lr5f,13.42691,52.53402,Winter-Linde,LINDE,Marienburger Straße,unbekannte Nummer,41891,1996,23,Pankow,5,5,1
_86nleinzo,13.29126,52.43936,Sommer-Linde,LINDE,Köhlerstraße,39,2499,1950,69,Steglitz-Zehlendorf,25,25,1
_86o9j9b7m,13.30143,52.58129,Sand-Birke,BIRKE,Sommerfelder Straße,10,04216-Str,1960,59,Reinickendorf,50,100,5
_86zrcadl4,13.19778,52.55177,Baum-Hasel,HASEL,Eckschanze,19,01058-Str,1989,30,Spandau,25,50,2
_86zxkmlbl,13.42108,52.47873,Winter-Linde,LINDE,Selchower Straße,12,4130,1960,59,Neukölln,50,50,1
_87k8iimuq,13.32481,52.45661,Winter-Linde,LINDE,Südendstraße,ggü 1,004377,1960,59,Steglitz-Zehlendorf,25,25,1
_87pzgpgdq,13.31556,52.45241,Winter-Linde 'Greenspire',LINDE,Hindenburgdamm,64d,2002,2016,3,Steglitz-Zehlendorf,50,150,3
_889owc1m1,13.5116,52.42968,Winter-Linde 'Greenspire',LINDE,Eisenhutweg,unbekannte Nummer,040074,2006,13,Treptow-Köpenick,25,25,1
_889vwy9f2,13.51149,52.4363,Gefuelltblühende Vogelkirsche,undefined,Hanuschkestraße,unbekannte Nummer,40174,2007,12,Treptow-Köpenick,50,600,12
_88gjnsfm7,13.37447,52.45786,Kaiser-Linde,LINDE,Burgemeisterstraße,unbekannte Nummer,814,1957,62,Tempelhof-Schöneberg,50,50,1
_88w5qt7cy,13.36314,52.49523,Japanischer Schnurbaum,undefined,Steinmetzstraße,59,17812,1985,34,Tempelhof-Schöneberg,5,30,2
_89a6gabbs,13.63251,52.44846,Krim-Linde,LINDE,Bruno-Wille-Straße,unbekannte Nummer,110134,1953,66,Treptow-Köpenick,50,50,1
_89e37283a,13.58057,52.45534,Echter Rotdorn,WEIßDORN,Mandrellaplatz,unbekannte Nummer,101694,1990,29,Treptow-Köpenick,10,10,1
_89k9yvv1f,13.48325,52.4961,Rotblühende Rosskastanie,ROSSKASTANIE,Alice-und-Hella-Hirsch-Ring,unbekannte Nummer,29SB01,2005,14,Lichtenberg,25,25,1
_89sthq14j,13.47064,52.5184,Kaiser-Linde,LINDE,Dolziger Straße,unbekannte Nummer,DOLZIGER,2009,10,Friedrichshain-Kreuzberg,10,10,1
_89w9d1mpz,13.34123,52.48798,Robinie,ROBINIE,Salzburger Straße,11,17823,2012,7,Tempelhof-Schöneberg,10,10,1
_8a0ao2zc7,13.38623,52.48687,Gemeine Rosskastanie,ROSSKASTANIE,Mehringdamm,unbekannte Nummer,03026,1932,87,Friedrichshain-Kreuzberg,50,75,2
